X,Y,Theta1_deg,Theta2_deg
19.720855761108393,58.73696428673633,88.0,-62.0
19.403926692303592,59.3589726066726,88.0,-60.0
19.065482910813827,59.969541350954785,88.0,-58.0
18.705936758253575,60.56792663561888,88.0,-56.0
18.325726286225887,61.15339942036972,88.0,-54.0
17.925314722624,61.725246396804245,88.0,-52.0
17.505189907259492,62.28277085746795,88.0,-50.0
17.065863697504614,62.82529354468557,88.0,-48.0
16.60787134467294,63.352153478131946,88.0,-46.0
16.131770841898078,63.86270876013473,88.0,-44.0
15.638142244305001,64.35633735772781,88.0,-42.0
15.12758696230222,64.83243786050267,88.0,-40.0
14.600727028855845,65.29043021333435,88.0,-38.0
14.05820434163822,65.72975642308923,88.0,-36.0
13.50067988097452,66.14988123845373,88.0,-34.0
12.928832904539993,66.55029280205562,88.0,-32.0
12.343360119789152,66.9305032740833,88.0,-30.0
11.744974835125056,67.29004942664355,88.0,-28.0
11.134406090842871,67.62849320813332,88.0,-26.0
10.512397770906608,67.94542227693813,88.0,-24.0
9.879707696641061,68.2404505038068,88.0,-22.0
9.237106703443297,68.51321844229054,88.0,-20.0
8.58537770163843,68.76339376667295,88.0,-18.0
7.9253147226240035,68.99067167685786,88.0,-16.0
7.257721951465037,69.19477526972116,88.0,-14.0
6.5834127471184125,69.37545587647472,88.0,-12.0
5.903208651480243,69.5324933656309,88.0,-10.0
5.217938388463662,69.66569641119895,88.0,-8.0
4.528436854326364,69.77490272578619,88.0,-6.0
3.8355441004781277,69.85997925832025,88.0,-4.0
3.140104310007563,69.92082235615126,88.0,-2.0
2.4429647691750755,69.9573578913367,88.0,0.0
1.7449748351250554,69.96954135095478,88.0,2.0
1.046984901075035,69.9573578913367,88.0,4.0
0.349845360242552,69.92082235615126,88.0,6.0
-0.3455944302280125,69.85997925832025,88.0,8.0
-1.0384871840762533,69.77490272578619,88.0,10.0
-1.727988718213552,69.66569641119895,88.0,12.0
-2.4132589812301286,69.5324933656309,88.0,14.0
-3.093463076868297,69.37545587647472,88.0,16.0
-3.7677722812149272,69.19477526972116,88.0,18.0
-4.435365052373893,68.99067167685786,88.0,20.0
-5.09542803138832,68.76339376667295,88.0,22.0
-5.7471570331931865,68.51321844229054,88.0,24.0
-6.389758026390947,68.24045050380681,88.0,26.0
-7.022448100656495,67.94542227693813,88.0,28.0
-7.644456420592755,67.62849320813334,88.0,30.0
-8.255025164874942,67.29004942664356,88.0,32.0
-8.85341044953904,66.9305032740833,88.0,34.0
-9.438883234289879,66.55029280205562,88.0,36.0
-10.010730210724406,66.14988123845373,88.0,38.0
-10.568254671388111,65.72975642308923,88.0,40.0
-11.110777358605732,65.29043021333435,88.0,42.0
-11.637637292052103,64.83243786050268,88.0,44.0
-12.148192574054892,64.35633735772781,88.0,46.0
-12.641821171647965,63.86270876013474,88.0,48.0
-13.117921674422826,63.35215347813195,88.0,50.0
-13.575914027254504,62.82529354468558,88.0,52.0
-14.015240237009383,62.28277085746795,88.0,54.0
-14.435365052373891,61.72524639680425,88.0,56.0
-14.835776615975776,61.15339942036972,88.0,58.0
-15.215987088003464,60.56792663561888,88.0,60.0
-15.575533240563717,59.96954135095479,88.0,62.0
-15.913977022053485,59.358972606672594,88.0,64.0
-16.230906090858284,58.73696428673634,88.0,66.0
-16.525934317726968,58.104274212470784,88.0,68.0
-16.798702256210692,57.46167321927303,88.0,70.0
-17.048877580593114,56.809944217468164,88.0,72.0
-17.276155490778017,56.14988123845374,88.0,74.0
-17.480259083641325,55.482288467294765,88.0,76.0
-17.660939690394876,54.80797926294814,88.0,78.0
-17.817977179551058,54.12777516730998,88.0,80.0
-17.951180225119106,53.44250490429339,88.0,82.0
-18.060386539706354,52.7530033701561,88.0,84.0
-18.145463072240414,52.06011061630785,88.0,86.0
-18.206306170071432,51.364670825837294,88.0,88.0
-18.24284170525686,50.667531285004806,88.0,90.0
-18.255025164874947,49.969541350954785,88.0,92.0
-18.24284170525686,49.271551416904764,88.0,94.0
-18.206306170071432,48.574411876072276,88.0,96.0
-18.145463072240414,47.878972085601724,88.0,98.0
-18.060386539706354,47.186079331753476,88.0,100.0
-17.95118022511911,46.49657779761618,88.0,102.0
-17.817977179551058,45.81130753459959,88.0,104.0
-17.660939690394876,45.13110343896143,88.0,106.0
-17.480259083641325,44.456794234614804,88.0,108.0
-17.27615549077802,43.78920146345584,88.0,110.0
-17.048877580593118,43.12913848444141,88.0,112.0
-16.798702256210696,42.477409482636546,88.0,114.0
-16.525934317726964,41.83480848943878,88.0,116.0
-16.230906090858287,41.20211841517323,88.0,118.0
-15.913977022053489,40.580110095236975,88.0,120.0
-15.575533240563724,39.96954135095479,88.0,122.0
-15.215987088003468,39.37115606629069,88.0,124.0
-14.835776615975783,38.78568328153985,88.0,126.0
-14.435365052373898,38.213836305105325,88.0,128.0
-14.015240237009385,37.65631184444162,88.0,130.0
-13.575914027254505,37.113789157224,88.0,132.0
-13.11792167442283,36.58692922377762,88.0,134.0
13.893167409179947,35.613203993226975,90.0,-136.0
14.386796006773023,36.106832590820055,90.0,-134.0
14.862896509547886,36.61738787282283,90.0,-132.0
15.320888862379563,37.14424780626921,90.0,-130.0
15.760215072134441,37.68677049348683,90.0,-128.0
16.180339887498953,38.24429495415053,90.0,-126.0
16.580751451100838,38.81614193058506,90.0,-124.0
16.960961923128526,39.4016147153359,90.0,-122.0
17.320508075688778,40.0,90.0,-120.0
17.65895185717854,40.610568744282176,90.0,-118.0
17.975880925983343,41.23257706421845,90.0,-116.0
18.27090915285202,41.86526713848399,90.0,-114.0
18.543677091335752,42.50786813168176,90.0,-112.0
18.79385241571817,43.15959713348663,90.0,-110.0
19.021130325903073,43.819660112501055,90.0,-108.0
19.22523391876638,44.48725288366002,90.0,-106.0
19.405914525519933,45.16156208800664,90.0,-104.0
19.562952014676114,45.841766183644815,90.0,-102.0
19.696155060244163,46.52703644666139,90.0,-100.0
19.80536137483141,47.21653798079869,90.0,-98.0
19.89043790736547,47.909430734646925,90.0,-96.0
19.95128100519649,48.60487052511749,90.0,-94.0
19.987816540381917,49.30201006594998,90.0,-92.0
20.000000000000004,50.0,90.0,-90.0
19.987816540381917,50.69798993405002,90.0,-88.0
19.95128100519649,51.3951294748825,90.0,-86.0
19.89043790736547,52.09056926535307,90.0,-84.0
19.80536137483141,52.78346201920131,90.0,-82.0
19.696155060244163,53.47296355333861,90.0,-80.0
19.562952014676114,54.158233816355185,90.0,-78.0
19.405914525519933,54.83843791199335,90.0,-76.0
19.22523391876638,55.51274711633998,90.0,-74.0
19.021130325903073,56.180339887498945,90.0,-72.0
18.79385241571817,56.84040286651337,90.0,-70.0
18.543677091335752,57.49213186831824,90.0,-68.0
18.270909152852024,58.134732861516,90.0,-66.0
17.975880925983343,58.767422935781546,90.0,-64.0
17.658951857178543,59.38943125571782,90.0,-62.0
17.320508075688775,60.0,90.0,-60.0
16.960961923128526,60.5983852846641,90.0,-58.0
16.580751451100838,61.18385806941494,90.0,-56.0
16.180339887498953,61.75570504584947,90.0,-54.0
15.760215072134443,62.31322950651317,90.0,-52.0
15.320888862379563,62.85575219373079,90.0,-50.0
14.862896509547891,63.38261212717716,90.0,-48.0
14.386796006773027,63.893167409179945,90.0,-46.0
13.893167409179949,64.38679600677303,90.0,-44.0
13.382612127177168,64.86289650954788,90.0,-42.0
12.85575219373079,65.32088886237956,90.0,-40.0
12.313229506513169,65.76021507213444,90.0,-38.0
11.755705045849467,66.18033988749895,90.0,-36.0
11.183858069414942,66.58075145110084,90.0,-34.0
10.5983852846641,66.96096192312852,90.0,-32.0
10.000000000000002,67.32050807568878,90.0,-30.0
9.38943125571782,67.65895185717854,90.0,-28.0
8.767422935781553,67.97588092598335,90.0,-26.0
8.13473286151601,68.27090915285201,90.0,-24.0
7.492131868318246,68.54367709133575,90.0,-22.0
6.840402866513379,68.79385241571816,90.0,-20.0
6.180339887498952,69.02113032590307,90.0,-18.0
5.512747116339986,69.22523391876638,90.0,-16.0
4.838437911993356,69.40591452551993,90.0,-14.0
4.1582338163551915,69.56295201467611,90.0,-12.0
3.4729635533386114,69.69615506024417,90.0,-10.0
2.783462019201312,69.8053613748314,90.0,-8.0
2.0905692653530723,69.89043790736547,90.0,-6.0
1.3951294748825123,69.95128100519648,90.0,-4.0
0.6979899340500247,69.98781654038191,90.0,-2.0
4.2862637970157365e-15,70.0,90.0,0.0
-0.697989934050016,69.98781654038191,90.0,2.0
-1.3951294748825034,69.95128100519648,90.0,4.0
-2.0905692653530634,69.89043790736547,90.0,6.0
-2.783462019201304,69.8053613748314,90.0,8.0
-3.472963553338603,69.69615506024417,90.0,10.0
-4.158233816355184,69.56295201467611,90.0,12.0
-4.838437911993348,69.40591452551993,90.0,14.0
-5.512747116339979,69.22523391876638,90.0,16.0
-6.180339887498945,69.02113032590307,90.0,18.0
-6.840402866513371,68.79385241571816,90.0,20.0
-7.492131868318238,68.54367709133575,90.0,22.0
-8.134732861516001,68.27090915285201,90.0,24.0
-8.767422935781546,67.97588092598335,90.0,26.0
-9.389431255717806,67.65895185717855,90.0,28.0
-9.999999999999993,67.32050807568878,90.0,30.0
-10.598385284664092,66.96096192312852,90.0,32.0
-11.18385806941493,66.58075145110084,90.0,34.0
-11.755705045849457,66.18033988749895,90.0,36.0
-12.313229506513162,65.76021507213444,90.0,38.0
-12.855752193730783,65.32088886237956,90.0,40.0
-13.382612127177161,64.86289650954788,90.0,42.0
-13.893167409179943,64.38679600677303,90.0,44.0
-14.386796006773016,63.89316740917995,90.0,46.0
-14.862896509547884,63.38261212717716,90.0,48.0
-15.320888862379554,62.855752193730794,90.0,50.0
-15.760215072134434,62.31322950651317,90.0,52.0
-16.180339887498942,61.75570504584947,90.0,54.0
-16.580751451100827,61.18385806941494,90.0,56.0
-16.960961923128515,60.5983852846641,90.0,58.0
-17.320508075688767,60.00000000000001,90.0,60.0
-17.658951857178536,59.38943125571781,90.0,62.0
-17.975880925983333,58.76742293578155,90.0,64.0
-18.270909152852017,58.134732861516,90.0,66.0
-18.54367709133574,57.492131868318246,90.0,68.0
-18.793852415718163,56.84040286651338,90.0,70.0
-19.021130325903066,56.18033988749895,90.0,72.0
-19.225233918766374,55.51274711633998,90.0,74.0
-19.405914525519925,54.83843791199335,90.0,76.0
-19.562952014676107,54.15823381635519,90.0,78.0
-19.696155060244156,53.47296355333861,90.0,80.0
-19.805361374831403,52.783462019201316,90.0,82.0
-19.890437907365463,52.09056926535307,90.0,84.0
-19.95128100519648,51.39512947488251,90.0,86.0
-19.98781654038191,50.69798993405002,90.0,88.0
-19.999999999999996,50.0,90.0,90.0
-19.98781654038191,49.30201006594998,90.0,92.0
-19.95128100519648,48.60487052511749,90.0,94.0
-19.890437907365463,47.90943073464693,90.0,96.0
-19.805361374831403,47.21653798079869,90.0,98.0
-19.69615506024416,46.5270364466614,90.0,100.0
-19.562952014676107,45.84176618364481,90.0,102.0
-19.405914525519925,45.16156208800665,90.0,104.0
-19.225233918766374,44.48725288366002,90.0,106.0
-19.02113032590307,43.819660112501055,90.0,108.0
-18.793852415718167,43.15959713348663,90.0,110.0
-18.543677091335745,42.50786813168176,90.0,112.0
-18.270909152852013,41.86526713848399,90.0,114.0
-17.975880925983336,41.23257706421845,90.0,116.0
-17.658951857178533,40.61056874428218,90.0,118.0
-17.320508075688775,40.00000000000001,90.0,120.0
-16.96096192312852,39.4016147153359,90.0,122.0
-16.580751451100834,38.81614193058507,90.0,124.0
-16.18033988749895,38.24429495415054,90.0,126.0
-15.760215072134436,37.68677049348683,90.0,128.0
-15.320888862379556,37.14424780626921,90.0,130.0
-14.86289650954788,36.61738787282283,90.0,132.0
-14.386796006773018,36.106832590820055,90.0,134.0
12.641821171647972,36.07637394177484,92.0,-136.0
13.117921674422835,36.58692922377762,92.0,-134.0
13.575914027254512,37.113789157224,92.0,-132.0
14.01524023700939,37.65631184444162,92.0,-130.0
14.435365052373902,38.21383630510532,92.0,-128.0
14.835776615975787,38.785683281539846,92.0,-126.0
15.215987088003475,39.37115606629069,92.0,-124.0
15.575533240563727,39.969541350954785,92.0,-122.0
15.913977022053492,40.580110095236975,92.0,-120.0
16.23090609085829,41.20211841517323,92.0,-118.0
16.525934317726968,41.83480848943878,92.0,-116.0
16.7987022562107,42.477409482636546,92.0,-114.0
17.048877580593118,43.12913848444141,92.0,-112.0
17.27615549077802,43.78920146345584,92.0,-110.0
17.48025908364133,44.456794234614804,92.0,-108.0
17.66093969039488,45.13110343896143,92.0,-106.0
17.81797717955106,45.8113075345996,92.0,-104.0
17.95118022511911,46.496577797616176,92.0,-102.0
18.060386539706357,47.186079331753476,92.0,-100.0
18.145463072240418,47.87897208560172,92.0,-98.0
18.206306170071436,48.574411876072276,92.0,-96.0
18.242841705256865,49.271551416904764,92.0,-94.0
18.25502516487495,49.969541350954785,92.0,-92.0
18.242841705256865,50.667531285004806,92.0,-90.0
18.206306170071436,51.364670825837294,92.0,-88.0
18.145463072240418,52.06011061630785,92.0,-86.0
18.060386539706357,52.753003370156094,92.0,-84.0
17.95118022511911,53.44250490429339,92.0,-82.0
17.81797717955106,54.12777516730997,92.0,-80.0
17.66093969039488,54.807979262948145,92.0,-78.0
17.48025908364133,55.482288467294765,92.0,-76.0
17.27615549077802,56.14988123845373,92.0,-74.0
17.048877580593118,56.80994421746816,92.0,-72.0
16.7987022562107,57.461673219273024,92.0,-70.0
16.52593431772697,58.104274212470784,92.0,-68.0
16.23090609085829,58.73696428673633,92.0,-66.0
15.913977022053492,59.3589726066726,92.0,-64.0
15.575533240563724,59.969541350954785,92.0,-62.0
15.215987088003471,60.56792663561889,92.0,-60.0
14.835776615975787,61.15339942036972,92.0,-58.0
14.435365052373902,61.72524639680425,92.0,-56.0
14.01524023700939,62.28277085746795,92.0,-54.0
13.575914027254512,62.82529354468557,92.0,-52.0
13.117921674422837,63.35215347813195,92.0,-50.0
12.641821171647976,63.86270876013473,92.0,-48.0
12.148192574054898,64.35633735772781,92.0,-46.0
11.637637292052117,64.83243786050267,92.0,-44.0
11.11077735860574,65.29043021333435,92.0,-42.0
10.568254671388118,65.72975642308923,92.0,-40.0
10.010730210724416,66.14988123845373,92.0,-38.0
9.438883234289888,66.55029280205562,92.0,-36.0
8.85341044953905,66.9305032740833,92.0,-34.0
8.25502516487495,67.29004942664356,92.0,-32.0
7.644456420592766,67.62849320813332,92.0,-30.0
7.0224481006565025,67.94542227693813,92.0,-28.0
6.3897580263909575,68.2404505038068,92.0,-26.0
5.747157033193195,68.51321844229054,92.0,-24.0
5.0954280313883284,68.76339376667295,92.0,-22.0
4.435365052373902,68.99067167685786,92.0,-20.0
3.7677722812149352,69.19477526972116,92.0,-18.0
3.093463076868306,69.37545587647472,92.0,-16.0
2.4132589812301366,69.5324933656309,92.0,-14.0
1.7279887182135605,69.66569641119895,92.0,-12.0
1.0384871840762613,69.77490272578619,92.0,-10.0
0.3455944302280214,69.85997925832025,92.0,-8.0
-0.3498453602425431,69.92082235615126,92.0,-6.0
-1.0469849010750263,69.9573578913367,92.0,-4.0
-1.7449748351250465,69.96954135095478,92.0,-2.0
-2.4429647691750667,69.9573578913367,92.0,0.0
-3.1401043100075543,69.92082235615126,92.0,2.0
-3.835544100478119,69.85997925832025,92.0,4.0
-4.528436854326355,69.77490272578619,92.0,6.0
-5.217938388463654,69.66569641119895,92.0,8.0
-5.903208651480234,69.5324933656309,92.0,10.0
-6.583412747118404,69.37545587647472,92.0,12.0
-7.2577219514650295,69.19477526972116,92.0,14.0
-7.925314722623995,68.99067167685786,92.0,16.0
-8.585377701638421,68.76339376667295,92.0,18.0
-9.237106703443288,68.51321844229054,92.0,20.0
-9.879707696641052,68.2404505038068,92.0,22.0
-10.512397770906597,67.94542227693813,92.0,24.0
-11.134406090842866,67.62849320813332,92.0,26.0
-11.744974835125051,67.29004942664355,92.0,28.0
-12.343360119789143,66.9305032740833,92.0,30.0
-12.92883290453998,66.55029280205562,92.0,32.0
-13.500679880974507,66.14988123845373,92.0,34.0
-14.058204341638213,65.72975642308923,92.0,36.0
-14.600727028855834,65.29043021333435,92.0,38.0
-15.127586962302212,64.83243786050267,92.0,40.0
-15.638142244304994,64.35633735772781,92.0,42.0
-16.131770841898067,63.86270876013474,92.0,44.0
-16.607871344672937,63.352153478131946,92.0,46.0
-17.065863697504607,62.82529354468558,92.0,48.0
-17.505189907259485,62.28277085746795,92.0,50.0
-17.925314722623995,61.72524639680425,92.0,52.0
-18.32572628622588,61.15339942036972,92.0,54.0
-18.705936758253568,60.56792663561888,92.0,56.0
-19.065482910813824,59.969541350954785,92.0,58.0
-19.40392669230359,59.358972606672594,92.0,60.0
-19.720855761108385,58.73696428673634,92.0,62.0
-20.01588398797707,58.104274212470784,92.0,64.0
-20.288651926460794,57.46167321927303,92.0,66.0
-20.53882725084322,56.80994421746816,92.0,68.0
-20.76610516102812,56.14988123845374,92.0,70.0
-20.970208753891427,55.482288467294765,92.0,72.0
-21.150889360644978,54.80797926294814,92.0,74.0
-21.307926849801163,54.12777516730997,92.0,76.0
-21.441129895369208,53.44250490429339,92.0,78.0
-21.550336209956455,52.7530033701561,92.0,80.0
-21.635412742490516,52.06011061630785,92.0,82.0
-21.696255840321534,51.364670825837294,92.0,84.0
-21.732791375506963,50.6675312850048,92.0,86.0
-21.74497483512505,49.969541350954785,92.0,88.0
-21.732791375506963,49.271551416904764,92.0,90.0
-21.696255840321534,48.574411876072276,92.0,92.0
-21.635412742490516,47.87897208560172,92.0,94.0
-21.550336209956455,47.186079331753476,92.0,96.0
-21.44112989536921,46.49657779761618,92.0,98.0
-21.30792684980116,45.81130753459959,92.0,100.0
-21.150889360644978,45.13110343896143,92.0,102.0
-20.970208753891423,44.4567942346148,92.0,104.0
-20.766105161028122,43.78920146345584,92.0,106.0
-20.53882725084322,43.12913848444141,92.0,108.0
-20.288651926460798,42.477409482636546,92.0,110.0
-20.015883987977066,41.83480848943878,92.0,112.0
-19.72085576110839,41.20211841517323,92.0,114.0
-19.403926692303585,40.58011009523697,92.0,116.0
-19.06548291081382,39.969541350954785,92.0,118.0
-18.70593675825357,39.37115606629069,92.0,120.0
-18.325726286225887,38.78568328153985,92.0,122.0
-17.925314722624,38.213836305105325,92.0,124.0
-17.50518990725949,37.65631184444162,92.0,126.0
-17.065863697504607,37.113789157224,92.0,128.0
-16.607871344672933,36.58692922377762,92.0,130.0
-16.13177084189807,36.07637394177484,92.0,132.0
-15.638142244304992,35.58274534418176,92.0,134.0
11.375072822341615,36.49559038581404,94.0,-136.0
11.833065175173292,37.02245031926042,94.0,-134.0
12.27239138492817,37.56497300647804,94.0,-132.0
12.692516200292683,38.12249746714174,94.0,-130.0
13.092927763894568,38.69434444357627,94.0,-128.0
13.473138235922256,39.27981722832711,94.0,-126.0
13.832684388482509,39.87820251299121,94.0,-124.0
14.171128169972274,40.4887712572734,94.0,-122.0
14.488057238777078,41.11077957720967,94.0,-120.0
14.783085465645751,41.7434696514752,94.0,-118.0
15.055853404129483,42.38607064467297,94.0,-116.0
15.306028728511901,43.037799646477836,94.0,-114.0
15.533306638696804,43.69786262549226,94.0,-112.0
15.737410231560112,44.36545539665123,94.0,-110.0
15.918090838313663,45.039764600997856,94.0,-108.0
16.075128327469848,45.71996869663602,94.0,-106.0
16.208331373037893,46.4052389596526,94.0,-104.0
16.31753768762514,47.0947404937899,94.0,-102.0
16.4026142201592,47.78763324763814,94.0,-100.0
16.46345731799022,48.48307303810871,94.0,-98.0
16.499992853175648,49.18021257894119,94.0,-96.0
16.512176312793734,49.87820251299121,94.0,-94.0
16.499992853175648,50.57619244704123,94.0,-92.0
16.46345731799022,51.27333198787372,94.0,-90.0
16.4026142201592,51.96877177834428,94.0,-88.0
16.31753768762514,52.66166453219252,94.0,-86.0
16.208331373037893,53.35116606632982,94.0,-84.0
16.075128327469844,54.036436329346394,94.0,-82.0
15.918090838313663,54.71664042498457,94.0,-80.0
15.737410231560109,55.390949629331196,94.0,-78.0
15.533306638696804,56.058542400490154,94.0,-76.0
15.306028728511901,56.71860537950458,94.0,-74.0
15.055853404129483,57.37033438130945,94.0,-72.0
14.783085465645751,58.012935374507215,94.0,-70.0
14.488057238777074,58.645625448772755,94.0,-68.0
14.171128169972274,59.267633768709025,94.0,-66.0
13.832684388482505,59.87820251299121,94.0,-64.0
13.473138235922253,60.47658779765531,94.0,-62.0
13.092927763894565,61.06206058240615,94.0,-60.0
12.692516200292683,61.633907558840676,94.0,-58.0
12.27239138492817,62.191432019504376,94.0,-56.0
11.833065175173292,62.733954706721995,94.0,-54.0
11.375072822341618,63.26081464016838,94.0,-52.0
10.898972319566756,63.771369922171154,94.0,-50.0
10.40534372197368,64.26499851976423,94.0,-48.0
9.894788439970899,64.74109902253909,94.0,-46.0
9.367928506524517,65.19909137537077,94.0,-44.0
8.825405819306898,65.63841758512565,94.0,-42.0
8.267881358643194,66.05854240049015,94.0,-40.0
7.696034382208668,66.45895396409205,94.0,-38.0
7.1105615974578305,66.83916443611973,94.0,-36.0
6.5121763127937315,67.19871058867999,94.0,-34.0
5.9016075685115466,67.53715437016974,94.0,-32.0
5.279599248575278,67.85408343897456,94.0,-30.0
4.646909174309738,68.14911166584322,94.0,-28.0
4.0043081811119725,68.42187960432696,94.0,-26.0
3.35257917930711,68.67205492870937,94.0,-24.0
2.6925162002926823,68.89933283889428,94.0,-22.0
2.0249234291337164,69.10343643175759,94.0,-20.0
1.350614224787087,69.28411703851114,94.0,-18.0
0.6704101291489177,69.44115452766732,94.0,-16.0
-0.014860133867662384,69.57435757323537,94.0,-14.0
-0.7043616680049576,69.68356388782261,94.0,-12.0
-1.3972544218531975,69.76864042035668,94.0,-10.0
-2.092694212323762,69.82948351818769,94.0,-8.0
-2.7898337531562496,69.86601905337312,94.0,-6.0
-3.4878236872062653,69.87820251299121,94.0,-4.0
-4.185813621256286,69.86601905337312,94.0,-2.0
-4.882953162088773,69.82948351818769,94.0,0.0
-5.578392952559337,69.76864042035668,94.0,2.0
-6.271285706407578,69.68356388782261,94.0,4.0
-6.960787240544873,69.57435757323537,94.0,6.0
-7.646057503561454,69.44115452766732,94.0,8.0
-8.326261599199622,69.28411703851114,94.0,10.0
-9.000570803546253,69.10343643175759,94.0,12.0
-9.668163574705215,68.89933283889428,94.0,14.0
-10.328226553719642,68.67205492870937,94.0,16.0
-10.979955555524509,68.42187960432696,94.0,18.0
-11.622556548722272,68.14911166584322,94.0,20.0
-12.255246622987816,67.85408343897456,94.0,22.0
-12.877254942924086,67.53715437016974,94.0,24.0
-13.48782368720627,67.19871058867997,94.0,26.0
-14.086208971870363,66.83916443611973,94.0,28.0
-14.6716817566212,66.45895396409205,94.0,30.0
-15.243528733055726,66.05854240049015,94.0,32.0
-15.801053193719433,65.63841758512565,94.0,34.0
-16.343575880937053,65.19909137537077,94.0,36.0
-16.87043581438343,64.74109902253909,94.0,38.0
-17.380991096386214,64.26499851976423,94.0,40.0
-17.87461969397929,63.771369922171154,94.0,42.0
-18.350720196754153,63.26081464016837,94.0,44.0
-18.808712549585824,62.733954706722,94.0,46.0
-19.24803875934071,62.19143201950437,94.0,48.0
-19.66816357470521,61.633907558840676,94.0,50.0
-20.068575138307096,61.06206058240615,94.0,52.0
-20.448785610334784,60.476587797655306,94.0,54.0
-20.80833176289504,59.87820251299121,94.0,56.0
-21.146775544384806,59.26763376870902,94.0,58.0
-21.463704613189602,58.64562544877276,94.0,60.0
-21.758732840058286,58.01293537450721,94.0,62.0
-22.03150077854201,57.370334381309455,94.0,64.0
-22.281676102924436,56.71860537950458,94.0,66.0
-22.508954013109335,56.05854240049016,94.0,68.0
-22.713057605972644,55.39094962933119,94.0,70.0
-22.893738212726195,54.71664042498456,94.0,72.0
-23.05077570188238,54.036436329346394,94.0,74.0
-23.183978747450425,53.35116606632982,94.0,76.0
-23.293185062037672,52.661664532192525,94.0,78.0
-23.378261594571732,51.968771778344276,94.0,80.0
-23.43910469240275,51.27333198787372,94.0,82.0
-23.47564022758818,50.57619244704122,94.0,84.0
-23.487823687206266,49.87820251299121,94.0,86.0
-23.47564022758818,49.18021257894119,94.0,88.0
-23.43910469240275,48.4830730381087,94.0,90.0
-23.378261594571732,47.78763324763814,94.0,92.0
-23.293185062037672,47.0947404937899,94.0,94.0
-23.183978747450425,46.4052389596526,94.0,96.0
-23.050775701882376,45.719968696636016,94.0,98.0
-22.893738212726195,45.039764600997856,94.0,100.0
-22.71305760597264,44.36545539665122,94.0,102.0
-22.50895401310934,43.69786262549226,94.0,104.0
-22.281676102924436,43.037799646477836,94.0,106.0
-22.031500778542014,42.38607064467297,94.0,108.0
-21.758732840058283,41.7434696514752,94.0,110.0
-21.463704613189606,41.110779577209655,94.0,112.0
-21.146775544384802,40.48877125727339,94.0,114.0
-20.808331762895037,39.87820251299121,94.0,116.0
-20.44878561033478,39.279817228327104,94.0,118.0
-20.068575138307104,38.69434444357628,94.0,120.0
-19.66816357470522,38.12249746714175,94.0,122.0
-19.248038759340705,37.56497300647804,94.0,124.0
-18.808712549585827,37.02245031926042,94.0,126.0
-18.35072019675415,36.49559038581404,94.0,128.0
-17.874619693979287,35.98503510381126,94.0,130.0
-17.38099109638621,35.49140650621818,94.0,132.0
-16.87043581438343,35.01530600344332,94.0,134.0
10.094465698996881,36.87034257468288,96.0,-136.0
10.533791908751759,37.4128652619005,96.0,-134.0
10.953916724116272,37.97038972256421,96.0,-132.0
11.354328287718157,38.542236698998735,96.0,-130.0
11.734538759745845,39.12770948374957,96.0,-128.0
12.094084912306098,39.726094768413674,96.0,-126.0
12.432528693795863,40.33666351269586,96.0,-124.0
12.749457762600667,40.95867183263212,96.0,-122.0
13.044485989469344,41.59136190689767,96.0,-120.0
13.317253927953072,42.23396290009542,96.0,-118.0
13.56742925233549,42.88569190190029,96.0,-116.0
13.794707162520393,43.54575488091472,96.0,-114.0
13.998810755383701,44.213347652073686,96.0,-112.0
14.179491362137252,44.887656856420314,96.0,-110.0
14.336528851293437,45.56786095205848,96.0,-108.0
14.469731896861486,46.253131215075065,96.0,-106.0
14.57893821144873,46.94263274921236,96.0,-104.0
14.66401474398279,47.6355255030606,96.0,-102.0
14.724857841813808,48.330965293531165,96.0,-100.0
14.761393376999237,49.02810483436365,96.0,-98.0
14.773576836617323,49.72609476841367,96.0,-96.0
14.761393376999237,50.42408470246369,96.0,-94.0
14.724857841813808,51.121224243296176,96.0,-92.0
14.66401474398279,51.81666403376674,96.0,-90.0
14.57893821144873,52.50955678761498,96.0,-88.0
14.469731896861482,53.199058321752275,96.0,-86.0
14.336528851293433,53.88432858476885,96.0,-84.0
14.179491362137252,54.56453268040703,96.0,-82.0
13.998810755383698,55.238841884753654,96.0,-80.0
13.794707162520393,55.90643465591262,96.0,-78.0
13.56742925233549,56.566497634927046,96.0,-76.0
13.317253927953072,57.21822663673191,96.0,-74.0
13.04448598946934,57.86082762992967,96.0,-72.0
12.749457762600663,58.49351770419522,96.0,-70.0
12.432528693795863,59.11552602413148,96.0,-68.0
12.094084912306094,59.72609476841367,96.0,-66.0
11.734538759745842,60.324480053077764,96.0,-64.0
11.354328287718154,60.909952837828605,96.0,-62.0
10.953916724116269,61.481799814263134,96.0,-60.0
10.533791908751759,62.039324274926834,96.0,-58.0
10.094465698996881,62.58184696214445,96.0,-56.0
9.636473346165204,63.108706895590835,96.0,-54.0
9.160372843390345,63.61926217759361,96.0,-52.0
8.666744245797268,64.11289077518668,96.0,-50.0
8.156188963794488,64.58899127796155,96.0,-48.0
7.629329030348107,65.04698363079322,96.0,-46.0
7.086806343130486,65.4863098405481,96.0,-44.0
6.529281882466782,65.90643465591262,96.0,-42.0
5.957434906032256,66.3068462195145,96.0,-40.0
5.3719621212814195,66.68705669154218,96.0,-38.0
4.773576836617321,67.04660284410244,96.0,-36.0
